DOI,Bed,Author,PubDate,ISO3,PopCNTY,HRNTYR,YCoord,XCoord,GeoPosMethod,GeoUncert,StartDate,EndDate,StudyPeriod,Species,Setting,SampleType,InfectionType,Pathogens,Strain,Drug,Compound,HNinf,HRes
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,CRO,74,0.419
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,CAZ,74,0.365
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CEP,FEP,74,0.216
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CAR,IPM,74,0.135
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,CAR,MEM,74,0.04
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,QUI,CIP,74,0.257
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,POL,CST,74,0.176
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,AMK,74,0.054
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,GEN,74,0.351
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Enterobacter spp.,NA,AMI,TOB,74,0.365
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,PEN,PIT,317,0.508
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,CRO,317,0.599
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,CAZ,317,0.532
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CEP,FEP,317,0.461
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CAR,IPM,317,0.083
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,CAR,MEM,317,0.082
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,QUI,CIP,317,0.517
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,POL,CST,317,0.047
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,AMK,317,0.132
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,GEN,317,0.442
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,Klebsiella spp.,NA,AMI,TOB,317,0.59
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,PEN,PIT,234,0.499
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CEP,CAZ,234,0.406
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CEP,FEP,234,0.355
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CAR,IPM,234,0.489
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,CAR,MEM,234,0.538
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,QUI,CIP,234,0.496
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,POL,CST,234,0
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,AMK,234,0.278
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,GEN,234,0.41
doi:10.1016/j.diagmicrobio.2012.04.007,,Gales,2012,ARG,42858582,0.06,-34,-64,Place,NA,15/01/2008,15/12/2010,1065,Human,Hospital,NA,NA,P. aeruginosa,NA,AMI,TOB,234,0.397
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMC,768,0.286
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMP,768,0.805
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CAZ,768,0.097
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,768,0.216
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,768,0.428
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CTX,768,0.097
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CXM,768,0.207
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CAR,ERT,768,0
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,FEP,768,0.084
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CEP,FOX,768,0.031
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,AMI,GEN,768,0.138
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,CAR,IPM,768,0
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,768,0.617
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,OTH,NIT,768,0.023
DOI: 10.2174/1874279301810010079,,Delpech,2020,ARG,42858582,0.055,-37.32,-59.14,Place,NA,15/07/2011,15/07/2015,1461,Human,Hospital,Urine,UTI,E. coli,NA,SUL,SXT,768,0.376
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,PEN,AMX,65,0
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,QUI,CIP,65,0.031
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,OTH,MTD,65,0.631
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,OTH,RIF,65,0
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,TET,TET,65,0
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,UBT,NA,H. pylori,NA,MAC,CLR,65,0.954
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,PEN,AMX,31,0
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,QUI,CIP,31,0.065
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,MAC,CLR,31,0.71
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,OTH,MTD,31,0.71
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,OTH,RIF,31,0.097
https://doi.org/10.1111/apt.12089,600,Tay,2012,AUS,23666481,0.165,-31.97,115.82,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,UBT,NA,H. pylori,NA,TET,TET,31,0
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMC,172,0.064
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMP,182,0.385
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,179,0.134
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,150,0.027
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,182,0.066
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2010,31/12/2010,350,Human,Hospital,Urine,UTI,E. coli,NA,SUL,TMP,181,0.182
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMC,170,0.1
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMP,189,0.482
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,178,0.169
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,156,0.064
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,188,0.117
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2011,31/12/2011,350,Human,Hospital,Urine,UTI,E. coli,NA,SUL,TMP,189,0.222
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMC,161,0.118
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMP,173,0.428
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,168,0.155
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,143,0.077
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,140,0.121
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2012,31/12/2012,350,Human,Hospital,Urine,UTI,E. coli,NA,SUL,TMP,173,0.231
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMC,145,0.159
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,PEN,AMP,154,0.461
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,CEP,CFZ,151,0.199
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,CIP,135,0.126
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,QUI,NAL,756,0.098
https://doi.org/10.1371/journal.pone.0164306,600,Fasugba O,2016,AUS,23666481,0.165,-35.35,149.1,Place,NA,15/01/2013,31/12/2013,350,Human,Hospital,Urine,UTI,E. coli,NA,SUL,TMP,154,0.234
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,PEN,PIT,55,0.164
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,CEP,CAZ,53,0.038
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,CEP,FEP,51,0.039
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,AMI,GEN,60,0.033
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,AMI,TOB,60,0.017
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,AMI,AMK,47,0.021
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,QUI,CIP,54,0.037
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",A. baumannii,NA,CAR,MEM,60,0.017
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,PEN,PIT,449,0.169
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,CEP,CRO,450,0.278
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,CEP,CAZ,449,0.229
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,CEP,FEP,450,0.036
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,AMI,GEN,450,0.076
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,AMI,TOB,449,0.06
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,AMI,AMK,450,0.004
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,QUI,CIP,449,0.058
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,CAR,MEM,449,0.04
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,PEN,AMP,666,0
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,QUI,CIP,406,0.069
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,OTH,DAP,650,0.002
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,OTH,LIZ,663,0
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,GLY,TEC,666,0.002
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,GLY,VAN,666,0.002
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,PEN,AMP,485,0.882
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,QUI,CIP,319,0.881
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,OTH,LIZ,487,0
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,GLY,TEC,485,0.111
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. cloacea,NA,GLY,VAN,485,0.32
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,PEN,AMP,4863,0.514
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,PEN,AMC ,4227,0.077
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,PEN,PIT,4845,0.025
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,CEP,CRO,4867,0.134
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,CEP,CAZ,4867,0.059
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,CEP,FEP,4867,0.026
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,AMI,GEN,4867,0.082
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,AMI,TOB,4865,0.027
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,AMI,AMK,4866,0.001
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,QUI,CIP,4866,0.161
ISBN: 978-1-922563-62-0,,ACSQHC,2021,AUS,23666481,0.165,-24.26,133.42,Place,NA,1/1/20,31/12/20,366,Human,Hospitals,"Blood, Urine","BSI, UTI",E. coli,NA,CAR,MEM,4865,0.001
